countryregion,countrycode,date,s1_school,s2_work,s3_massgathering,s4_publictransport,s5_lockdown
Libya,LBY,05-Apr-20,1,1,1,1,1
Libya,LBY,06-Apr-20,1,1,1,1,1
Libya,LBY,07-Apr-20,1,1,1,1,1
Libya,LBY,08-Apr-20,1,1,1,1,1
Libya,LBY,09-Apr-20,1,1,1,1,1
Libya,LBY,10-Apr-20,1,1,1,1,1
Libya,LBY,11-Apr-20,1,1,1,1,1
Libya,LBY,12-Apr-20,1,1,1,1,1
Libya,LBY,13-Apr-20,1,1,1,1,1
Libya,LBY,14-Apr-20,1,1,1,1,1
Libya,LBY,15-Apr-20,1,1,1,1,1
Libya,LBY,16-Apr-20,1,1,1,1,1
Libya,LBY,17-Apr-20,1,1,1,1,1
Libya,LBY,18-Apr-20,1,1,1,1,1
Libya,LBY,19-Apr-20,1,1,1,1,1
Libya,LBY,20-Apr-20,1,1,1,1,1
Libya,LBY,21-Apr-20,1,1,1,1,1
Libya,LBY,22-Apr-20,1,1,1,1,1
Libya,LBY,23-Apr-20,1,1,1,1,1
Libya,LBY,24-Apr-20,1,1,1,1,1
Libya,LBY,25-Apr-20,1,1,1,1,1
Libya,LBY,26-Apr-20,1,1,1,1,1
Libya,LBY,27-Apr-20,1,1,1,1,1
Libya,LBY,28-Apr-20,1,1,1,1,1
Libya,LBY,29-Apr-20,1,1,1,1,1
Libya,LBY,30-Apr-20,1,1,1,1,1
Libya,LBY,01-May-20,1,1,1,1,1
Libya,LBY,02-May-20,1,1,1,1,1
Libya,LBY,03-May-20,1,1,1,1,1
Libya,LBY,04-May-20,1,1,1,1,1
Libya,LBY,05-May-20,1,1,1,1,1
Libya,LBY,06-May-20,1,1,1,1,1
Libya,LBY,07-May-20,1,1,1,1,1
Libya,LBY,08-May-20,1,1,1,1,1
Libya,LBY,09-May-20,1,1,1,1,1
Libya,LBY,10-May-20,1,1,1,1,1
Libya,LBY,11-May-20,1,1,1,1,1
Libya,LBY,12-May-20,1,1,1,1,1
Libya,LBY,13-May-20,1,1,1,1,1
Libya,LBY,14-May-20,1,1,1,1,1
Libya,LBY,15-May-20,1,1,1,1,1
Libya,LBY,16-May-20,1,1,1,1,1
Libya,LBY,17-May-20,1,1,1,1,1
Libya,LBY,18-May-20,1,1,1,1,1
Libya,LBY,19-May-20,1,1,1,1,1
Libya,LBY,20-May-20,1,1,1,1,1
Libya,LBY,21-May-20,1,1,1,1,1
Libya,LBY,22-May-20,1,1,1,1,1
Libya,LBY,23-May-20,1,1,1,1,1
Libya,LBY,24-May-20,1,1,1,1,1
Libya,LBY,25-May-20,1,1,1,1,1
Libya,LBY,26-May-20,1,1,1,1,1
Libya,LBY,27-May-20,1,1,1,1,1
Libya,LBY,28-May-20,1,1,1,1,1
Libya,LBY,29-May-20,1,1,1,1,1
Libya,LBY,30-May-20,1,1,1,1,1
Lithuania,LTU,28-Feb-20,0,0,0,0,0
Lithuania,LTU,29-Feb-20,0,0,0,0,0
Lithuania,LTU,01-Mar-20,0,0,0,0,0
Lithuania,LTU,02-Mar-20,0,0,0,0,0
Lithuania,LTU,11-Mar-20,0,0,0,0,0
Lithuania,LTU,12-Mar-20,0,0,1,0,0
Lithuania,LTU,14-Mar-20,1,0,1,0,0
Lithuania,LTU,15-Mar-20,1,0,1,0,0
Lithuania,LTU,16-Mar-20,1,1,1,1,1
Lithuania,LTU,17-Mar-20,1,1,1,1,1
Lithuania,LTU,18-Mar-20,1,1,1,1,1
Lithuania,LTU,19-Mar-20,1,1,1,1,1
Lithuania,LTU,20-Mar-20,1,1,1,1,1
Lithuania,LTU,21-Mar-20,1,1,1,1,1
Lithuania,LTU,22-Mar-20,1,1,1,1,1
Lithuania,LTU,23-Mar-20,1,1,1,1,1
Lithuania,LTU,24-Mar-20,1,1,1,1,1
Lithuania,LTU,25-Mar-20,1,1,1,1,1
Lithuania,LTU,26-Mar-20,1,1,1,1,1
Lithuania,LTU,27-Mar-20,1,1,1,1,1
Lithuania,LTU,28-Mar-20,1,1,1,1,1
Lithuania,LTU,29-Mar-20,1,1,1,1,1
Lithuania,LTU,30-Mar-20,1,1,1,1,1
Lithuania,LTU,31-Mar-20,1,1,1,1,1
Lithuania,LTU,01-Apr-20,1,1,1,1,1
Lithuania,LTU,02-Apr-20,1,1,1,1,1
Lithuania,LTU,03-Apr-20,1,1,1,1,1
Lithuania,LTU,04-Apr-20,1,1,1,1,1
Lithuania,LTU,05-Apr-20,1,1,1,1,1
Lithuania,LTU,06-Apr-20,1,1,1,1,1
Lithuania,LTU,07-Apr-20,1,1,1,1,1
Lithuania,LTU,08-Apr-20,1,1,1,1,1
Lithuania,LTU,09-Apr-20,1,1,1,1,1
Lithuania,LTU,10-Apr-20,1,1,1,1,1
Lithuania,LTU,11-Apr-20,1,1,1,1,1
Lithuania,LTU,12-Apr-20,1,1,1,1,1
Lithuania,LTU,13-Apr-20,1,1,1,1,1
Lithuania,LTU,14-Apr-20,1,1,1,1,1
Lithuania,LTU,15-Apr-20,1,1,1,1,1
Lithuania,LTU,16-Apr-20,1,1,1,1,1
Lithuania,LTU,17-Apr-20,1,1,1,1,1
Lithuania,LTU,18-Apr-20,1,1,1,1,1
Lithuania,LTU,19-Apr-20,1,1,1,1,1
Lithuania,LTU,20-Apr-20,1,1,1,1,1
Lithuania,LTU,21-Apr-20,1,1,1,1,1
Lithuania,LTU,22-Apr-20,1,1,1,1,1
Lithuania,LTU,23-Apr-20,1,1,1,1,1
Lithuania,LTU,24-Apr-20,1,1,1,1,1
Lithuania,LTU,25-Apr-20,1,1,1,1,1
Lithuania,LTU,26-Apr-20,1,1,1,1,1
Lithuania,LTU,27-Apr-20,1,1,1,1,1
Lithuania,LTU,28-Apr-20,1,1,1,1,1
Lithuania,LTU,30-Apr-20,1,1,1,1,1
Lithuania,LTU,01-May-20,1,1,1,1,1
Lithuania,LTU,02-May-20,1,1,1,1,1
Lithuania,LTU,03-May-20,1,1,1,1,1
Lithuania,LTU,04-May-20,1,1,1,1,1
Lithuania,LTU,05-May-20,1,1,1,1,1
Lithuania,LTU,06-May-20,1,1,1,1,1
Lithuania,LTU,07-May-20,1,1,1,1,1
Lithuania,LTU,08-May-20,1,1,1,1,1
Lithuania,LTU,09-May-20,1,1,1,1,1
Lithuania,LTU,10-May-20,1,1,1,1,1
Lithuania,LTU,11-May-20,1,1,1,1,1
Lithuania,LTU,12-May-20,1,1,1,1,1
Lithuania,LTU,13-May-20,1,1,1,1,1
Lithuania,LTU,14-May-20,1,1,1,1,1
Lithuania,LTU,15-May-20,1,1,1,1,1
Lithuania,LTU,16-May-20,1,1,1,1,1
Lithuania,LTU,17-May-20,1,1,1,1,1
Lithuania,LTU,18-May-20,1,1,1,1,1
Lithuania,LTU,19-May-20,1,1,1,1,1
Lithuania,LTU,20-May-20,1,1,1,1,1
Lithuania,LTU,21-May-20,1,1,1,1,1
Lithuania,LTU,22-May-20,1,1,1,1,1
Lithuania,LTU,23-May-20,1,1,1,1,1
Lithuania,LTU,24-May-20,1,1,1,1,1
Lithuania,LTU,25-May-20,1,1,1,1,1
Lithuania,LTU,26-May-20,1,1,1,1,1
Lithuania,LTU,27-May-20,1,1,1,1,1
Lithuania,LTU,28-May-20,1,1,1,1,1
Lithuania,LTU,29-May-20,1,1,1,1,1
Lithuania,LTU,30-May-20,1,1,1,1,1
Luxembourg,LUX,01-Mar-20,0,0,0,0,0
Luxembourg,LUX,02-Mar-20,0,0,0,0,0
Luxembourg,LUX,07-Mar-20,0,0,0,0,0
Luxembourg,LUX,09-Mar-20,0,0,1,0,0
Luxembourg,LUX,11-Mar-20,0,0,1,0,0
Luxembourg,LUX,12-Mar-20,0,1,1,1,0
Luxembourg,LUX,13-Mar-20,0,1,1,1,0
Luxembourg,LUX,14-Mar-20,0,1,1,1,0
Luxembourg,LUX,16-Mar-20,1,1,1,1,1
Luxembourg,LUX,17-Mar-20,1,1,1,1,1
Luxembourg,LUX,18-Mar-20,1,1,1,1,1
Luxembourg,LUX,19-Mar-20,1,1,1,1,1
Luxembourg,LUX,20-Mar-20,1,1,1,1,1
Luxembourg,LUX,21-Mar-20,1,1,1,1,1
Luxembourg,LUX,22-Mar-20,1,1,1,1,1
Luxembourg,LUX,23-Mar-20,1,1,1,1,1
Luxembourg,LUX,24-Mar-20,1,1,1,1,1
Luxembourg,LUX,25-Mar-20,1,1,1,1,1
Luxembourg,LUX,26-Mar-20,1,1,1,1,1
Luxembourg,LUX,27-Mar-20,1,1,1,1,1
Luxembourg,LUX,28-Mar-20,1,1,1,1,1
Luxembourg,LUX,29-Mar-20,1,1,1,1,1
Luxembourg,LUX,30-Mar-20,1,1,1,1,1
Luxembourg,LUX,31-Mar-20,1,1,1,1,1
Luxembourg,LUX,01-Apr-20,1,1,1,1,1
Luxembourg,LUX,02-Apr-20,1,1,1,1,1
Luxembourg,LUX,03-Apr-20,1,1,1,1,1
Luxembourg,LUX,04-Apr-20,1,1,1,1,1
Luxembourg,LUX,05-Apr-20,1,1,1,1,1
Luxembourg,LUX,06-Apr-20,1,1,1,1,1
Luxembourg,LUX,07-Apr-20,1,1,1,1,1
Luxembourg,LUX,08-Apr-20,1,1,1,1,1
Luxembourg,LUX,09-Apr-20,1,1,1,1,1
Luxembourg,LUX,10-Apr-20,1,1,1,1,1
Luxembourg,LUX,11-Apr-20,1,1,1,1,1
Luxembourg,LUX,12-Apr-20,1,1,1,1,1
Luxembourg,LUX,13-Apr-20,1,1,1,1,1
Luxembourg,LUX,14-Apr-20,1,1,1,1,1
Luxembourg,LUX,15-Apr-20,1,1,1,1,1
Luxembourg,LUX,16-Apr-20,1,1,1,1,1
Luxembourg,LUX,17-Apr-20,1,1,1,1,1
Luxembourg,LUX,18-Apr-20,1,1,1,1,1
Luxembourg,LUX,19-Apr-20,1,1,1,1,1
Luxembourg,LUX,20-Apr-20,1,1,1,1,1
Luxembourg,LUX,21-Apr-20,1,1,1,1,1
Luxembourg,LUX,22-Apr-20,1,1,1,1,1
Luxembourg,LUX,23-Apr-20,1,1,1,1,1
Luxembourg,LUX,24-Apr-20,1,1,1,1,1
Luxembourg,LUX,25-Apr-20,1,1,1,1,1
Luxembourg,LUX,26-Apr-20,1,1,1,1,1
Luxembourg,LUX,27-Apr-20,1,1,1,1,1
Luxembourg,LUX,28-Apr-20,1,1,1,1,1
Luxembourg,LUX,29-Apr-20,1,1,1,1,1
Luxembourg,LUX,30-Apr-20,1,1,1,1,1
Luxembourg,LUX,01-May-20,1,1,1,1,1
Luxembourg,LUX,02-May-20,1,1,1,1,1
Luxembourg,LUX,03-May-20,1,1,1,1,1
Luxembourg,LUX,04-May-20,1,1,1,1,1
Luxembourg,LUX,05-May-20,1,1,1,1,1
Luxembourg,LUX,06-May-20,1,1,1,1,1
Luxembourg,LUX,07-May-20,1,1,1,1,1
Luxembourg,LUX,08-May-20,1,1,1,1,1
Luxembourg,LUX,09-May-20,1,1,1,1,1
Luxembourg,LUX,10-May-20,1,1,1,1,1
Luxembourg,LUX,11-May-20,1,1,1,1,1
Luxembourg,LUX,12-May-20,1,1,1,1,1
Luxembourg,LUX,13-May-20,1,1,1,1,1
Luxembourg,LUX,14-May-20,1,1,1,1,1
Luxembourg,LUX,15-May-20,1,1,1,1,1
Luxembourg,LUX,16-May-20,1,1,1,1,1
Luxembourg,LUX,17-May-20,1,1,1,1,1
Luxembourg,LUX,18-May-20,1,1,1,1,1
Luxembourg,LUX,19-May-20,1,1,1,1,1
Luxembourg,LUX,20-May-20,1,1,1,1,1
Luxembourg,LUX,21-May-20,1,1,1,1,1
Luxembourg,LUX,22-May-20,1,1,1,1,1
Luxembourg,LUX,23-May-20,1,1,1,1,1
Luxembourg,LUX,24-May-20,1,1,1,1,1
Luxembourg,LUX,25-May-20,0,1,1,1,1
Luxembourg,LUX,26-May-20,0,1,1,1,1
Luxembourg,LUX,27-May-20,0,1,1,1,1
Luxembourg,LUX,28-May-20,0,1,1,1,1
Luxembourg,LUX,29-May-20,0,1,1,1,1
Luxembourg,LUX,30-May-20,0,1,1,1,1
Madagascar,MDG,21-Mar-20,1,1,1,1,1
Madagascar,MDG,22-Mar-20,1,1,1,1,1
Madagascar,MDG,23-Mar-20,1,1,1,1,1
Madagascar,MDG,24-Mar-20,1,1,1,1,1
Madagascar,MDG,25-Mar-20,1,1,1,1,1
Madagascar,MDG,26-Mar-20,1,1,1,1,1
Madagascar,MDG,27-Mar-20,1,1,1,1,1
Madagascar,MDG,28-Mar-20,1,1,1,1,1
Madagascar,MDG,29-Mar-20,1,1,1,1,1
Madagascar,MDG,30-Mar-20,1,1,1,1,1
Madagascar,MDG,31-Mar-20,1,1,1,1,1
Madagascar,MDG,01-Apr-20,1,1,1,1,1
Madagascar,MDG,02-Apr-20,1,1,1,1,1
Madagascar,MDG,03-Apr-20,1,1,1,1,1
Madagascar,MDG,04-Apr-20,1,1,1,1,1
Madagascar,MDG,05-Apr-20,1,1,1,1,1
Madagascar,MDG,06-Apr-20,1,1,1,1,1
Madagascar,MDG,07-Apr-20,1,1,1,1,1
Madagascar,MDG,08-Apr-20,1,1,1,1,1
Madagascar,MDG,09-Apr-20,1,1,1,1,1
Madagascar,MDG,10-Apr-20,1,1,1,1,1
Madagascar,MDG,11-Apr-20,1,1,1,1,1
Madagascar,MDG,12-Apr-20,1,1,1,1,1
Madagascar,MDG,13-Apr-20,1,1,1,1,1
Madagascar,MDG,14-Apr-20,1,1,1,1,1
Madagascar,MDG,15-Apr-20,1,1,1,1,1
Madagascar,MDG,16-Apr-20,1,1,1,1,1
Madagascar,MDG,17-Apr-20,1,1,1,1,1
Madagascar,MDG,18-Apr-20,1,1,1,1,1
Madagascar,MDG,19-Apr-20,1,1,1,1,1
Madagascar,MDG,20-Apr-20,1,1,1,1,1
Madagascar,MDG,21-Apr-20,1,1,1,1,1
Madagascar,MDG,22-Apr-20,1,1,1,1,1
Madagascar,MDG,23-Apr-20,1,1,1,1,1
Madagascar,MDG,24-Apr-20,1,1,1,1,1
Madagascar,MDG,25-Apr-20,1,1,1,1,1
Madagascar,MDG,26-Apr-20,1,1,1,1,1
Madagascar,MDG,27-Apr-20,1,1,1,1,1
Madagascar,MDG,28-Apr-20,1,1,1,1,1
Madagascar,MDG,29-Apr-20,1,1,1,1,1
Madagascar,MDG,30-Apr-20,1,1,1,1,1
Madagascar,MDG,01-May-20,1,1,1,1,1
Madagascar,MDG,02-May-20,1,1,1,1,1
Madagascar,MDG,03-May-20,1,1,1,1,1
Madagascar,MDG,04-May-20,1,1,1,1,1
Madagascar,MDG,05-May-20,1,1,1,1,1
Madagascar,MDG,06-May-20,1,1,1,1,1
Madagascar,MDG,07-May-20,1,1,1,1,1
Madagascar,MDG,08-May-20,1,1,1,1,1
Madagascar,MDG,09-May-20,1,1,1,1,1
Madagascar,MDG,10-May-20,1,1,1,1,1
Madagascar,MDG,11-May-20,1,1,1,1,1
Madagascar,MDG,12-May-20,1,1,1,1,1
Madagascar,MDG,13-May-20,1,1,1,1,1
Madagascar,MDG,14-May-20,1,1,1,1,1
Madagascar,MDG,15-May-20,1,1,1,1,1
Madagascar,MDG,16-May-20,1,1,1,1,1
Madagascar,MDG,17-May-20,1,1,1,1,1
Madagascar,MDG,18-May-20,1,1,1,1,1
Madagascar,MDG,19-May-20,1,1,1,1,1
Madagascar,MDG,20-May-20,1,1,1,1,1
Madagascar,MDG,21-May-20,1,1,1,1,1
Madagascar,MDG,22-May-20,1,1,1,1,1
Madagascar,MDG,23-May-20,1,1,1,1,1
Madagascar,MDG,24-May-20,1,1,1,1,1
Madagascar,MDG,25-May-20,1,1,1,1,1
Madagascar,MDG,26-May-20,1,1,1,1,1
Madagascar,MDG,27-May-20,1,1,1,1,1
Madagascar,MDG,28-May-20,1,1,1,1,1
Madagascar,MDG,29-May-20,1,1,1,1,1
Madagascar,MDG,30-May-20,1,1,1,1,1
Malawi,MWI,03-Apr-20,1,0,1,0,0
Malawi,MWI,04-Apr-20,1,1,1,0,0
Malawi,MWI,05-Apr-20,1,1,1,0,0
Malawi,MWI,06-Apr-20,1,1,1,0,0
Malawi,MWI,07-Apr-20,1,1,1,0,0
Malawi,MWI,08-Apr-20,1,1,1,0,0
Malawi,MWI,09-Apr-20,1,1,1,0,0
Malawi,MWI,10-Apr-20,1,1,1,0,0
Malawi,MWI,11-Apr-20,1,1,1,0,0
Malawi,MWI,12-Apr-20,1,1,1,0,0
Malawi,MWI,13-Apr-20,1,1,1,0,0
Malawi,MWI,14-Apr-20,1,1,1,0,0
Malawi,MWI,15-Apr-20,1,1,1,0,0
Malawi,MWI,16-Apr-20,1,1,1,0,0
Malawi,MWI,17-Apr-20,1,1,1,0,0
Malawi,MWI,18-Apr-20,1,1,1,0,1
Malawi,MWI,19-Apr-20,1,1,1,0,1
Malawi,MWI,20-Apr-20,1,1,1,0,1
Malawi,MWI,21-Apr-20,1,1,1,0,1
Malawi,MWI,22-Apr-20,1,1,1,0,1
Malawi,MWI,23-Apr-20,1,1,1,0,1
Malawi,MWI,24-Apr-20,1,1,1,0,1
Malawi,MWI,25-Apr-20,1,1,1,0,1
Malawi,MWI,26-Apr-20,1,1,1,0,1
Malawi,MWI,27-Apr-20,1,1,1,0,1
Malawi,MWI,28-Apr-20,1,1,1,0,1
Malawi,MWI,29-Apr-20,1,1,1,0,1
Malawi,MWI,30-Apr-20,1,1,1,0,1
Malawi,MWI,01-May-20,1,1,1,0,1
Malawi,MWI,02-May-20,1,1,1,0,1
Malawi,MWI,03-May-20,1,1,1,0,1
Malawi,MWI,04-May-20,1,1,1,0,1
Malawi,MWI,05-May-20,1,1,1,0,1
Malawi,MWI,06-May-20,1,1,1,0,1
Malawi,MWI,07-May-20,1,1,1,0,1
Malawi,MWI,08-May-20,1,1,1,0,1
Malawi,MWI,09-May-20,1,1,1,0,1
Malawi,MWI,10-May-20,1,1,1,0,1
Malawi,MWI,11-May-20,1,1,1,0,1
Malawi,MWI,12-May-20,1,1,1,0,1
Malawi,MWI,13-May-20,1,1,1,0,1
Malawi,MWI,14-May-20,1,1,1,0,1
Malawi,MWI,15-May-20,1,1,1,0,1
Malawi,MWI,16-May-20,1,1,1,0,1
Malawi,MWI,17-May-20,1,1,1,0,1
Malawi,MWI,18-May-20,1,1,1,0,1
Malawi,MWI,19-May-20,1,1,1,0,1
Malawi,MWI,20-May-20,1,1,1,0,1
Malawi,MWI,21-May-20,1,1,1,0,1
Malawi,MWI,22-May-20,1,1,1,0,1
Malawi,MWI,23-May-20,1,1,1,0,1
Malawi,MWI,24-May-20,1,1,1,0,1
Malawi,MWI,25-May-20,1,1,1,0,1
Malawi,MWI,26-May-20,1,1,1,0,1
Malawi,MWI,27-May-20,1,1,1,0,1
Malawi,MWI,28-May-20,1,1,1,0,1
Malawi,MWI,29-May-20,1,1,1,0,1
Malawi,MWI,30-May-20,1,1,1,0,1
Malaysia,MYS,25-Jan-20,0,0,0,0,0
Malaysia,MYS,26-Jan-20,0,0,0,0,0
Malaysia,MYS,27-Jan-20,0,0,0,0,0
Malaysia,MYS,28-Jan-20,0,0,0,0,0
Malaysia,MYS,29-Jan-20,0,0,0,0,0
Malaysia,MYS,30-Jan-20,0,0,0,0,0
Malaysia,MYS,31-Jan-20,0,0,0,0,0
Malaysia,MYS,01-Feb-20,0,0,0,0,0
Malaysia,MYS,02-Feb-20,0,0,0,0,0
Malaysia,MYS,03-Feb-20,0,0,0,0,0
Malaysia,MYS,04-Feb-20,0,0,0,0,0
Malaysia,MYS,05-Feb-20,0,0,0,0,0
Malaysia,MYS,06-Feb-20,0,0,0,0,0
Malaysia,MYS,07-Feb-20,0,0,0,0,0
Malaysia,MYS,08-Feb-20,0,0,0,0,0
Malaysia,MYS,09-Feb-20,0,0,0,0,0
Malaysia,MYS,10-Feb-20,0,0,0,0,0
Malaysia,MYS,11-Feb-20,0,0,0,0,0
Malaysia,MYS,12-Feb-20,0,0,0,0,0
Malaysia,MYS,13-Feb-20,0,0,0,0,0
Malaysia,MYS,14-Feb-20,0,0,0,0,0
Malaysia,MYS,15-Feb-20,0,0,0,0,0
Malaysia,MYS,16-Feb-20,0,0,0,0,0
Malaysia,MYS,17-Feb-20,0,0,0,0,0
Malaysia,MYS,18-Feb-20,0,0,0,0,0
Malaysia,MYS,19-Feb-20,0,0,0,0,0
Malaysia,MYS,20-Feb-20,0,0,0,0,0
Malaysia,MYS,21-Feb-20,0,0,0,0,0
Malaysia,MYS,22-Feb-20,0,0,0,0,0
Malaysia,MYS,23-Feb-20,0,0,0,0,0
Malaysia,MYS,24-Feb-20,0,0,0,0,0
Malaysia,MYS,25-Feb-20,0,0,0,0,0
Malaysia,MYS,26-Feb-20,0,0,0,0,0
Malaysia,MYS,27-Feb-20,0,0,0,0,0
Malaysia,MYS,28-Feb-20,0,0,0,0,0
Malaysia,MYS,29-Feb-20,0,0,0,0,0
Malaysia,MYS,01-Mar-20,0,0,0,0,0
Malaysia,MYS,02-Mar-20,0,0,0,0,0
Malaysia,MYS,04-Mar-20,0,0,0,0,0
Malaysia,MYS,05-Mar-20,0,0,0,0,0
Malaysia,MYS,06-Mar-20,0,0,0,0,0
Malaysia,MYS,07-Mar-20,0,0,1,0,0
Malaysia,MYS,08-Mar-20,0,0,1,0,0
Malaysia,MYS,09-Mar-20,0,0,1,0,0
Malaysia,MYS,10-Mar-20,0,0,1,0,0
Malaysia,MYS,11-Mar-20,0,0,1,0,0
Malaysia,MYS,12-Mar-20,0,0,1,0,0
Malaysia,MYS,13-Mar-20,0,0,1,0,0
Malaysia,MYS,14-Mar-20,1,0,1,0,0
Malaysia,MYS,15-Mar-20,1,0,1,0,0
Malaysia,MYS,16-Mar-20,1,0,1,0,0
Malaysia,MYS,17-Mar-20,1,0,1,0,0
Malaysia,MYS,18-Mar-20,1,1,1,0,1
Malaysia,MYS,19-Mar-20,1,1,1,0,1
Malaysia,MYS,20-Mar-20,1,1,1,0,1
Malaysia,MYS,21-Mar-20,1,1,1,0,1
Malaysia,MYS,22-Mar-20,1,1,1,0,1
Malaysia,MYS,23-Mar-20,1,1,1,0,1
Malaysia,MYS,24-Mar-20,1,1,1,0,1
Malaysia,MYS,25-Mar-20,1,1,1,0,1
Malaysia,MYS,26-Mar-20,1,1,1,0,1
Malaysia,MYS,27-Mar-20,1,1,1,0,1
Malaysia,MYS,28-Mar-20,1,1,1,0,1
Malaysia,MYS,29-Mar-20,1,1,1,0,1
Malaysia,MYS,30-Mar-20,1,1,1,0,1
Malaysia,MYS,31-Mar-20,1,1,1,0,1
Malaysia,MYS,01-Apr-20,1,1,1,0,1
Malaysia,MYS,02-Apr-20,1,1,1,0,1
Malaysia,MYS,03-Apr-20,1,1,1,0,1
Malaysia,MYS,04-Apr-20,1,1,1,0,1
Malaysia,MYS,05-Apr-20,1,1,1,0,1
Malaysia,MYS,06-Apr-20,1,1,1,0,1
Malaysia,MYS,07-Apr-20,1,1,1,0,1
Malaysia,MYS,08-Apr-20,1,1,1,0,1
Malaysia,MYS,09-Apr-20,1,1,1,0,1
Malaysia,MYS,10-Apr-20,1,1,1,0,1
Malaysia,MYS,11-Apr-20,1,1,1,0,1
Malaysia,MYS,12-Apr-20,1,1,1,0,1
Malaysia,MYS,13-Apr-20,1,1,1,0,1
Malaysia,MYS,14-Apr-20,1,1,1,0,1
Malaysia,MYS,15-Apr-20,1,1,1,0,1
Malaysia,MYS,16-Apr-20,1,1,1,0,1
Malaysia,MYS,17-Apr-20,1,1,1,0,1
Malaysia,MYS,18-Apr-20,1,1,1,0,1
Malaysia,MYS,19-Apr-20,1,1,1,0,1
Malaysia,MYS,20-Apr-20,1,1,1,0,1
Malaysia,MYS,21-Apr-20,1,1,1,0,1
Malaysia,MYS,22-Apr-20,1,1,1,0,1
Malaysia,MYS,23-Apr-20,1,1,1,0,1
Malaysia,MYS,24-Apr-20,1,1,1,0,1
Malaysia,MYS,25-Apr-20,1,1,1,0,1
Malaysia,MYS,26-Apr-20,1,1,1,0,1
Malaysia,MYS,27-Apr-20,1,1,1,0,1
Malaysia,MYS,28-Apr-20,1,1,1,0,1
Malaysia,MYS,29-Apr-20,1,1,1,0,1
Malaysia,MYS,30-Apr-20,1,1,1,0,1
Malaysia,MYS,01-May-20,1,1,1,0,1
Malaysia,MYS,02-May-20,1,1,1,0,1
Malaysia,MYS,03-May-20,1,1,1,0,1
Malaysia,MYS,04-May-20,1,1,1,,1
Malaysia,MYS,05-May-20,1,1,1,0,1
Malaysia,MYS,06-May-20,1,1,1,0,1
Malaysia,MYS,07-May-20,1,1,1,0,1
Malaysia,MYS,08-May-20,1,1,1,0,1
Malaysia,MYS,09-May-20,1,1,1,0,1
Malaysia,MYS,10-May-20,1,1,1,0,1
Malaysia,MYS,11-May-20,1,1,1,0,1
Malaysia,MYS,12-May-20,1,1,1,0,1
Malaysia,MYS,13-May-20,1,1,1,0,1
Malaysia,MYS,14-May-20,1,1,1,0,1
Malaysia,MYS,15-May-20,1,1,1,0,1
Malaysia,MYS,16-May-20,1,1,1,0,1
Malaysia,MYS,17-May-20,1,1,1,0,1
Malaysia,MYS,18-May-20,1,1,1,0,1
Malaysia,MYS,19-May-20,1,1,1,0,1
Malaysia,MYS,20-May-20,1,1,1,0,1
Malaysia,MYS,21-May-20,1,1,1,0,1
Malaysia,MYS,22-May-20,1,1,1,0,1
Malaysia,MYS,23-May-20,1,1,1,0,1
Malaysia,MYS,24-May-20,1,1,1,0,1
Malaysia,MYS,25-May-20,1,1,1,0,1
Malaysia,MYS,26-May-20,1,1,1,0,1
Malaysia,MYS,27-May-20,1,1,1,0,1
Malaysia,MYS,28-May-20,1,1,1,0,1
Malaysia,MYS,29-May-20,1,1,1,0,1
Malaysia,MYS,30-May-20,1,1,1,0,1
Mali,MLI,26-Mar-20,1,1,1,0,1
Mali,MLI,27-Mar-20,1,1,1,0,1
Mali,MLI,28-Mar-20,1,1,1,0,1
Mali,MLI,29-Mar-20,1,1,1,0,1
Mali,MLI,30-Mar-20,1,1,1,0,1
Mali,MLI,31-Mar-20,1,1,1,0,1
Mali,MLI,01-Apr-20,1,1,1,0,1
Mali,MLI,02-Apr-20,1,1,1,0,1
Mali,MLI,03-Apr-20,1,1,1,0,1
Mali,MLI,04-Apr-20,1,1,1,0,1
Mali,MLI,05-Apr-20,1,1,1,0,1
Mali,MLI,06-Apr-20,1,1,1,0,1
Mali,MLI,07-Apr-20,1,1,1,0,1
Mali,MLI,08-Apr-20,1,1,1,0,1
Mali,MLI,09-Apr-20,1,1,1,0,1
Mali,MLI,10-Apr-20,1,1,1,0,1
Mali,MLI,11-Apr-20,1,1,1,0,1
Mali,MLI,12-Apr-20,1,1,1,0,1
Mali,MLI,13-Apr-20,1,1,1,0,1
Mali,MLI,14-Apr-20,1,1,1,0,1
Mali,MLI,15-Apr-20,1,1,1,0,1
Mali,MLI,16-Apr-20,1,1,1,0,1
Mali,MLI,17-Apr-20,1,1,1,0,1
Mali,MLI,18-Apr-20,1,1,1,0,1
Mali,MLI,19-Apr-20,1,1,1,0,1
Mali,MLI,20-Apr-20,1,1,1,0,1
Mali,MLI,21-Apr-20,1,1,1,0,1
Mali,MLI,22-Apr-20,1,1,1,0,1
Mali,MLI,23-Apr-20,1,1,1,0,1
Mali,MLI,24-Apr-20,1,1,1,0,1
Mali,MLI,25-Apr-20,1,1,1,0,1
Mali,MLI,26-Apr-20,1,1,1,0,1
Mali,MLI,27-Apr-20,1,1,1,0,1
Mali,MLI,28-Apr-20,1,1,1,0,1
Mali,MLI,29-Apr-20,1,1,1,0,1
Mali,MLI,30-Apr-20,1,1,1,0,1
Mali,MLI,01-May-20,1,1,1,0,1
Mali,MLI,02-May-20,1,1,1,0,1
Mali,MLI,03-May-20,1,1,1,0,1
